address,owner,phone,damage_prob,storm_tag,intensity,strike_date,dispatch_status
"288 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555537394,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"289 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555537395,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"290 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555537396,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"291 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555537397,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"292 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555537398,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"293 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555537399,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"294 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555537400,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"295 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555537401,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"296 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555537402,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"297 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555537403,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"298 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555537404,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"299 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555537405,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"300 N Bryant Ave, Edmond, OK 73034",Homeowner,+140555537406,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"100 E 2nd St, Edmond, OK 73034",Homeowner,+140555537407,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"101 E 2nd St, Edmond, OK 73034",Homeowner,+140555537408,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"102 E 2nd St, Edmond, OK 73034",Homeowner,+140555537409,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"103 E 2nd St, Edmond, OK 73034",Homeowner,+140555537410,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"104 E 2nd St, Edmond, OK 73034",Homeowner,+140555537411,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"105 E 2nd St, Edmond, OK 73034",Homeowner,+140555537412,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"106 E 2nd St, Edmond, OK 73034",Homeowner,+140555537413,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"107 E 2nd St, Edmond, OK 73034",Homeowner,+140555537414,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"108 E 2nd St, Edmond, OK 73034",Homeowner,+140555537415,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"109 E 2nd St, Edmond, OK 73034",Homeowner,+140555537416,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"110 E 2nd St, Edmond, OK 73034",Homeowner,+140555537417,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"111 E 2nd St, Edmond, OK 73034",Homeowner,+140555537418,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"112 E 2nd St, Edmond, OK 73034",Homeowner,+140555537419,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"113 E 2nd St, Edmond, OK 73034",Homeowner,+140555537420,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"114 E 2nd St, Edmond, OK 73034",Homeowner,+140555537421,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"115 E 2nd St, Edmond, OK 73034",Homeowner,+140555537422,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"116 E 2nd St, Edmond, OK 73034",Homeowner,+140555537423,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"117 E 2nd St, Edmond, OK 73034",Homeowner,+140555537424,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"118 E 2nd St, Edmond, OK 73034",Homeowner,+140555537425,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"119 E 2nd St, Edmond, OK 73034",Homeowner,+140555537426,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"120 E 2nd St, Edmond, OK 73034",Homeowner,+140555537427,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"121 E 2nd St, Edmond, OK 73034",Homeowner,+140555537428,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"122 E 2nd St, Edmond, OK 73034",Homeowner,+140555537429,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"123 E 2nd St, Edmond, OK 73034",Homeowner,+140555537430,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"124 E 2nd St, Edmond, OK 73034",Homeowner,+140555537431,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"125 E 2nd St, Edmond, OK 73034",Homeowner,+140555537432,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"126 E 2nd St, Edmond, OK 73034",Homeowner,+140555537433,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"127 E 2nd St, Edmond, OK 73034",Homeowner,+140555537434,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"128 E 2nd St, Edmond, OK 73034",Homeowner,+140555537435,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"129 E 2nd St, Edmond, OK 73034",Homeowner,+140555537436,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"130 E 2nd St, Edmond, OK 73034",Homeowner,+140555537437,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"131 E 2nd St, Edmond, OK 73034",Homeowner,+140555537438,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"132 E 2nd St, Edmond, OK 73034",Homeowner,+140555537439,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"133 E 2nd St, Edmond, OK 73034",Homeowner,+140555537440,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"134 E 2nd St, Edmond, OK 73034",Homeowner,+140555537441,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"135 E 2nd St, Edmond, OK 73034",Homeowner,+140555537442,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"136 E 2nd St, Edmond, OK 73034",Homeowner,+140555537443,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"137 E 2nd St, Edmond, OK 73034",Homeowner,+140555537444,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"138 E 2nd St, Edmond, OK 73034",Homeowner,+140555537445,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"139 E 2nd St, Edmond, OK 73034",Homeowner,+140555537446,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"140 E 2nd St, Edmond, OK 73034",Homeowner,+140555537447,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"141 E 2nd St, Edmond, OK 73034",Homeowner,+140555537448,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"142 E 2nd St, Edmond, OK 73034",Homeowner,+140555537449,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"143 E 2nd St, Edmond, OK 73034",Homeowner,+140555537450,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"144 E 2nd St, Edmond, OK 73034",Homeowner,+140555537451,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"145 E 2nd St, Edmond, OK 73034",Homeowner,+140555537452,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"146 E 2nd St, Edmond, OK 73034",Homeowner,+140555537453,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"147 E 2nd St, Edmond, OK 73034",Homeowner,+140555537454,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"148 E 2nd St, Edmond, OK 73034",Homeowner,+140555537455,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"149 E 2nd St, Edmond, OK 73034",Homeowner,+140555537456,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"150 E 2nd St, Edmond, OK 73034",Homeowner,+140555537457,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"151 E 2nd St, Edmond, OK 73034",Homeowner,+140555537458,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"152 E 2nd St, Edmond, OK 73034",Homeowner,+140555537459,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"153 E 2nd St, Edmond, OK 73034",Homeowner,+140555537460,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"154 E 2nd St, Edmond, OK 73034",Homeowner,+140555537461,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"155 E 2nd St, Edmond, OK 73034",Homeowner,+140555537462,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"156 E 2nd St, Edmond, OK 73034",Homeowner,+140555537463,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"157 E 2nd St, Edmond, OK 73034",Homeowner,+140555537464,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"158 E 2nd St, Edmond, OK 73034",Homeowner,+140555537465,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"159 E 2nd St, Edmond, OK 73034",Homeowner,+140555537466,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"160 E 2nd St, Edmond, OK 73034",Homeowner,+140555537467,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"161 E 2nd St, Edmond, OK 73034",Homeowner,+140555537468,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"162 E 2nd St, Edmond, OK 73034",Homeowner,+140555537469,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"163 E 2nd St, Edmond, OK 73034",Homeowner,+140555537470,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"164 E 2nd St, Edmond, OK 73034",Homeowner,+140555537471,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"165 E 2nd St, Edmond, OK 73034",Homeowner,+140555537472,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"166 E 2nd St, Edmond, OK 73034",Homeowner,+140555537473,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"167 E 2nd St, Edmond, OK 73034",Homeowner,+140555537474,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"168 E 2nd St, Edmond, OK 73034",Homeowner,+140555537475,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"169 E 2nd St, Edmond, OK 73034",Homeowner,+140555537476,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"170 E 2nd St, Edmond, OK 73034",Homeowner,+140555537477,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"171 E 2nd St, Edmond, OK 73034",Homeowner,+140555537478,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"172 E 2nd St, Edmond, OK 73034",Homeowner,+140555537479,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"173 E 2nd St, Edmond, OK 73034",Homeowner,+140555537480,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"174 E 2nd St, Edmond, OK 73034",Homeowner,+140555537481,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"175 E 2nd St, Edmond, OK 73034",Homeowner,+140555537482,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"176 E 2nd St, Edmond, OK 73034",Homeowner,+140555537483,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"177 E 2nd St, Edmond, OK 73034",Homeowner,+140555537484,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"178 E 2nd St, Edmond, OK 73034",Homeowner,+140555537485,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"179 E 2nd St, Edmond, OK 73034",Homeowner,+140555537486,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"180 E 2nd St, Edmond, OK 73034",Homeowner,+140555537487,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"181 E 2nd St, Edmond, OK 73034",Homeowner,+140555537488,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"182 E 2nd St, Edmond, OK 73034",Homeowner,+140555537489,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"183 E 2nd St, Edmond, OK 73034",Homeowner,+140555537490,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"184 E 2nd St, Edmond, OK 73034",Homeowner,+140555537491,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"185 E 2nd St, Edmond, OK 73034",Homeowner,+140555537492,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"186 E 2nd St, Edmond, OK 73034",Homeowner,+140555537493,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"187 E 2nd St, Edmond, OK 73034",Homeowner,+140555537494,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"188 E 2nd St, Edmond, OK 73034",Homeowner,+140555537495,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"189 E 2nd St, Edmond, OK 73034",Homeowner,+140555537496,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"190 E 2nd St, Edmond, OK 73034",Homeowner,+140555537497,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"191 E 2nd St, Edmond, OK 73034",Homeowner,+140555537498,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"192 E 2nd St, Edmond, OK 73034",Homeowner,+140555537499,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"193 E 2nd St, Edmond, OK 73034",Homeowner,+140555537500,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"194 E 2nd St, Edmond, OK 73034",Homeowner,+140555537501,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"195 E 2nd St, Edmond, OK 73034",Homeowner,+140555537502,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"196 E 2nd St, Edmond, OK 73034",Homeowner,+140555537503,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"197 E 2nd St, Edmond, OK 73034",Homeowner,+140555537504,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"198 E 2nd St, Edmond, OK 73034",Homeowner,+140555537505,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"199 E 2nd St, Edmond, OK 73034",Homeowner,+140555537506,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"200 E 2nd St, Edmond, OK 73034",Homeowner,+140555537507,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"201 E 2nd St, Edmond, OK 73034",Homeowner,+140555537508,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"202 E 2nd St, Edmond, OK 73034",Homeowner,+140555537509,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"203 E 2nd St, Edmond, OK 73034",Homeowner,+140555537510,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"204 E 2nd St, Edmond, OK 73034",Homeowner,+140555537511,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"205 E 2nd St, Edmond, OK 73034",Homeowner,+140555537512,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"206 E 2nd St, Edmond, OK 73034",Homeowner,+140555537513,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"207 E 2nd St, Edmond, OK 73034",Homeowner,+140555537514,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"208 E 2nd St, Edmond, OK 73034",Homeowner,+140555537515,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"209 E 2nd St, Edmond, OK 73034",Homeowner,+140555537516,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"210 E 2nd St, Edmond, OK 73034",Homeowner,+140555537517,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"211 E 2nd St, Edmond, OK 73034",Homeowner,+140555537518,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"212 E 2nd St, Edmond, OK 73034",Homeowner,+140555537519,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"213 E 2nd St, Edmond, OK 73034",Homeowner,+140555537520,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"214 E 2nd St, Edmond, OK 73034",Homeowner,+140555537521,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"215 E 2nd St, Edmond, OK 73034",Homeowner,+140555537522,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"216 E 2nd St, Edmond, OK 73034",Homeowner,+140555537523,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"217 E 2nd St, Edmond, OK 73034",Homeowner,+140555537524,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"218 E 2nd St, Edmond, OK 73034",Homeowner,+140555537525,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"219 E 2nd St, Edmond, OK 73034",Homeowner,+140555537526,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"220 E 2nd St, Edmond, OK 73034",Homeowner,+140555537527,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"221 E 2nd St, Edmond, OK 73034",Homeowner,+140555537528,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"222 E 2nd St, Edmond, OK 73034",Homeowner,+140555537529,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"223 E 2nd St, Edmond, OK 73034",Homeowner,+140555537530,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"224 E 2nd St, Edmond, OK 73034",Homeowner,+140555537531,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"225 E 2nd St, Edmond, OK 73034",Homeowner,+140555537532,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"226 E 2nd St, Edmond, OK 73034",Homeowner,+140555537533,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"227 E 2nd St, Edmond, OK 73034",Homeowner,+140555537534,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"228 E 2nd St, Edmond, OK 73034",Homeowner,+140555537535,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"229 E 2nd St, Edmond, OK 73034",Homeowner,+140555537536,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"230 E 2nd St, Edmond, OK 73034",Homeowner,+140555537537,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"231 E 2nd St, Edmond, OK 73034",Homeowner,+140555537538,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"232 E 2nd St, Edmond, OK 73034",Homeowner,+140555537539,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"233 E 2nd St, Edmond, OK 73034",Homeowner,+140555537540,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"234 E 2nd St, Edmond, OK 73034",Homeowner,+140555537541,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"235 E 2nd St, Edmond, OK 73034",Homeowner,+140555537542,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"236 E 2nd St, Edmond, OK 73034",Homeowner,+140555537543,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"237 E 2nd St, Edmond, OK 73034",Homeowner,+140555537544,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"238 E 2nd St, Edmond, OK 73034",Homeowner,+140555537545,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"239 E 2nd St, Edmond, OK 73034",Homeowner,+140555537546,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"240 E 2nd St, Edmond, OK 73034",Homeowner,+140555537547,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"241 E 2nd St, Edmond, OK 73034",Homeowner,+140555537548,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"242 E 2nd St, Edmond, OK 73034",Homeowner,+140555537549,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"243 E 2nd St, Edmond, OK 73034",Homeowner,+140555537550,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"244 E 2nd St, Edmond, OK 73034",Homeowner,+140555537551,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"245 E 2nd St, Edmond, OK 73034",Homeowner,+140555537552,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"246 E 2nd St, Edmond, OK 73034",Homeowner,+140555537553,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"247 E 2nd St, Edmond, OK 73034",Homeowner,+140555537554,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"248 E 2nd St, Edmond, OK 73034",Homeowner,+140555537555,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"249 E 2nd St, Edmond, OK 73034",Homeowner,+140555537556,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"250 E 2nd St, Edmond, OK 73034",Homeowner,+140555537557,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"251 E 2nd St, Edmond, OK 73034",Homeowner,+140555537558,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"252 E 2nd St, Edmond, OK 73034",Homeowner,+140555537559,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"253 E 2nd St, Edmond, OK 73034",Homeowner,+140555537560,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"254 E 2nd St, Edmond, OK 73034",Homeowner,+140555537561,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"255 E 2nd St, Edmond, OK 73034",Homeowner,+140555537562,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"256 E 2nd St, Edmond, OK 73034",Homeowner,+140555537563,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"257 E 2nd St, Edmond, OK 73034",Homeowner,+140555537564,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"258 E 2nd St, Edmond, OK 73034",Homeowner,+140555537565,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"259 E 2nd St, Edmond, OK 73034",Homeowner,+140555537566,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"260 E 2nd St, Edmond, OK 73034",Homeowner,+140555537567,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"261 E 2nd St, Edmond, OK 73034",Homeowner,+140555537568,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"262 E 2nd St, Edmond, OK 73034",Homeowner,+140555537569,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"263 E 2nd St, Edmond, OK 73034",Homeowner,+140555537570,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"264 E 2nd St, Edmond, OK 73034",Homeowner,+140555537571,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"265 E 2nd St, Edmond, OK 73034",Homeowner,+140555537572,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"266 E 2nd St, Edmond, OK 73034",Homeowner,+140555537573,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"267 E 2nd St, Edmond, OK 73034",Homeowner,+140555537574,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"268 E 2nd St, Edmond, OK 73034",Homeowner,+140555537575,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"269 E 2nd St, Edmond, OK 73034",Homeowner,+140555537576,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"270 E 2nd St, Edmond, OK 73034",Homeowner,+140555537577,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
"271 E 2nd St, Edmond, OK 73034",Homeowner,+140555537578,6250.0%,ISOLATED,Hail,2026-03-10,QUEUED_FOR_BLAND_AI
